customer_id,gender,age,city,join_date,estimated_salary,is_active_member,churn
14957,Female,42,Lankaran,2023-04-02,135606,1,0
14958,Male,38,Lankaran,2015-02-06,67950,1,0
14959,Male,63,Mingachevir,2017-04-25,90371,1,0
14960,Female,20,Shaki,2022-11-16,111602,1,0
14961,Female,35,Mingachevir,2022-04-24,48381,0,0
14962,Male,41,Ganja,2024-06-03,121647,1,1
14963,Female,64,Sumqayit,2018-04-15,137174,1,1
14964,Female,55,Sumqayit,2022-01-12,96305,0,0
14965,Female,27,Baku,2024-02-29,76025,0,1
14966,Female,44,Lankaran,2015-04-15,102192,0,0
14967,Male,29,Lankaran,2021-01-12,73706,1,1
14968,Male,24,Baku,2015-12-02,20819,0,0
14969,Male,34,Ganja,2023-06-25,139980,0,0
14970,Female,18,Sumqayit,2020-05-11,55383,0,0
14971,Female,67,Mingachevir,2021-06-01,98684,0,1
14972,Female,43,Shaki,2019-04-10,91605,0,1
14973,Female,32,Ganja,2024-05-19,25640,0,0
14974,Female,68,Lankaran,2017-06-04,79888,0,0
14975,Female,50,Baku,2015-03-10,122288,0,0
14976,Female,54,Sumqayit,2018-09-12,106810,1,1
14977,Male,64,Baku,2015-05-31,82244,1,0
14978,Male,48,Lankaran,2022-12-14,93237,0,0
14979,Female,52,Baku,2022-03-09,139879,1,0
14980,Female,18,Mingachevir,2016-10-23,104901,1,0
14981,Female,25,Sumqayit,2018-09-05,144770,1,0
14982,Male,29,Baku,2017-01-26,88575,0,1
14983,Male,36,Sumqayit,2021-11-04,74087,0,0
14984,Female,42,Baku,2022-03-02,51915,1,0
14985,Female,49,Baku,2023-09-19,63642,0,1
14986,Male,29,Sumqayit,2022-05-06,135290,1,0
14987,Male,30,Mingachevir,2019-01-25,133375,0,0
14988,Male,45,Baku,2020-06-10,76611,1,0
14989,Male,18,Mingachevir,2021-08-06,130433,0,0
14990,Female,68,Ganja,2015-07-22,142107,0,0
14991,Male,23,Shaki,2021-12-09,144312,1,1
14992,Male,25,Ganja,2019-02-12,66889,1,0
14993,Female,21,Shaki,2015-01-04,130958,1,0
14994,Male,22,Ganja,2018-02-26,61215,1,0
14995,Male,42,Shaki,2023-06-25,142380,0,0
14996,Male,39,Baku,2022-10-19,22487,0,0
14997,Female,45,Sumqayit,2017-09-03,119662,1,0
14998,Male,56,Sumqayit,2015-01-27,81045,1,1
14999,Female,40,Lankaran,2017-12-01,112594,0,0
15000,Female,21,Shaki,2017-08-22,135377,0,0
15001,Male,69,Lankaran,2020-10-12,113644,0,0
15002,Male,21,Mingachevir,2023-06-24,94035,0,0
15003,Male,64,Mingachevir,2015-03-13,91667,1,0
15004,Male,38,Lankaran,2019-02-14,79040,1,0
15005,Female,54,Shaki,2020-03-11,121470,0,1
15006,Male,58,Sumqayit,2023-01-26,110520,0,0
15007,Male,19,Shaki,2021-05-04,81295,1,0
15008,Male,24,Mingachevir,2020-11-12,20825,1,1
15009,Female,66,Baku,2016-01-30,21191,0,0
15010,Male,33,Lankaran,2017-05-18,63094,1,0
15011,Male,34,Lankaran,2021-08-08,83490,1,0
15012,Female,37,Mingachevir,2024-04-09,100243,0,1
15013,Female,40,Shaki,2015-04-27,74799,1,1
15014,Male,51,Lankaran,2021-01-20,59553,0,0
15015,Male,28,Sumqayit,2023-01-03,145974,0,0
15016,Male,51,Lankaran,2022-10-08,114305,0,0
15017,Male,50,Shaki,2016-07-30,26813,1,0
15018,Male,43,Mingachevir,2021-06-11,46350,1,0
15019,Female,19,Sumqayit,2017-02-10,107561,1,0
15020,Female,40,Sumqayit,2015-07-19,48992,0,1
15021,Male,58,Lankaran,2019-10-22,102453,1,0
15022,Male,39,Shaki,2015-06-29,129363,1,0
15023,Female,51,Lankaran,2021-08-02,108430,0,1
15024,Male,32,Baku,2022-08-19,53975,1,0
15025,Male,27,Mingachevir,2024-02-06,44992,1,0
15026,Male,32,Baku,2024-03-24,63736,0,1
15027,Male,59,Sumqayit,2020-08-05,21237,1,0
15028,Male,46,Lankaran,2020-03-11,24943,1,0
15029,Female,40,Baku,2021-10-13,73917,1,0
15030,Male,34,Ganja,2023-06-03,112055,1,0
15031,Male,26,Baku,2016-10-14,112292,1,0
15032,Male,67,Lankaran,2016-11-08,128596,1,0
15033,Female,53,Lankaran,2021-04-20,41220,0,0
15034,Female,26,Mingachevir,2023-03-08,67798,0,0
15035,Female,33,Baku,2019-08-16,48694,0,0
15036,Female,53,Lankaran,2019-05-22,133769,1,0
15037,Male,65,Lankaran,2024-12-17,48250,0,0
15038,Female,68,Mingachevir,2018-01-24,99478,0,0
15039,Male,50,Mingachevir,2021-01-23,53227,0,0
15040,Male,48,Mingachevir,2024-04-25,127145,1,1
15041,Female,23,Mingachevir,2017-08-22,98305,0,0
15042,Female,27,Ganja,2020-03-26,102039,1,0
15043,Female,33,Sumqayit,2022-12-11,73920,0,0
15044,Female,21,Lankaran,2017-12-21,30447,0,0
15045,Female,39,Shaki,2015-06-23,140668,0,0
15046,Male,30,Mingachevir,2018-06-30,94045,0,0
15047,Female,33,Sumqayit,2024-09-02,42865,1,0
15048,Female,69,Mingachevir,2016-09-15,75450,0,0
15049,Female,46,Sumqayit,2018-05-23,36134,0,0
15050,Male,23,Shaki,2024-01-24,143747,0,0
15051,Female,43,Baku,2021-09-28,72378,1,0
15052,Male,28,Ganja,2017-01-08,36201,0,1
15053,Female,41,Lankaran,2016-11-05,126889,0,0
15054,Female,46,Baku,2020-12-13,38936,1,0
15055,Male,20,Shaki,2023-03-08,98794,1,0
15056,Female,69,Ganja,2021-04-19,81752,0,0
15057,Male,27,Ganja,2020-05-27,85309,0,0
15058,Male,18,Ganja,2021-02-22,41762,0,0
15059,Male,69,Shaki,2019-07-16,23228,0,0
15060,Female,60,Mingachevir,2016-02-17,79405,1,0
15061,Female,43,Mingachevir,2019-01-19,134764,0,0
15062,Female,29,Mingachevir,2022-09-24,88946,0,0
15063,Male,31,Baku,2023-07-23,20408,0,1
15064,Female,42,Lankaran,2024-05-03,138780,1,0
15065,Male,25,Ganja,2018-10-14,67497,1,0
15066,Female,60,Ganja,2023-10-28,71419,0,0
15067,Male,21,Baku,2018-01-28,78087,1,0
15068,Male,45,Mingachevir,2015-08-22,139216,0,0
15069,Male,24,Ganja,2024-11-24,145733,0,0
15070,Female,27,Ganja,2017-12-21,140262,1,0
15071,Male,68,Shaki,2021-02-21,25773,1,0
15072,Male,53,Sumqayit,2022-02-02,72986,1,0
15073,Male,19,Baku,2019-11-14,122301,0,0
15074,Male,43,Baku,2018-02-03,79175,1,0
15075,Male,67,Mingachevir,2021-05-31,125611,0,0
15076,Male,31,Baku,2016-10-06,94715,1,1
15077,Female,33,Mingachevir,2024-08-23,25617,0,0
15078,Female,60,Shaki,2019-04-07,88237,0,0
15079,Male,59,Shaki,2021-01-12,138400,0,0
15080,Female,34,Lankaran,2016-02-10,23907,1,1
15081,Female,63,Mingachevir,2023-01-22,145744,1,1
15082,Male,39,Shaki,2022-08-05,33841,1,0
15083,Male,21,Mingachevir,2022-08-17,110866,0,0
15084,Male,36,Baku,2022-10-15,69827,1,0
15085,Female,19,Lankaran,2019-09-03,74079,1,0
15086,Male,56,Sumqayit,2022-02-14,98943,1,0
15087,Female,26,Ganja,2024-12-22,81467,1,0
15088,Male,36,Ganja,2016-01-10,68091,0,0
15089,Female,33,Lankaran,2019-06-01,74501,1,0
15090,Male,42,Mingachevir,2016-03-30,81855,0,0
15091,Male,65,Mingachevir,2015-07-21,117735,0,0
15092,Female,35,Mingachevir,2019-10-22,140856,0,1
15093,Female,40,Sumqayit,2019-01-15,111822,0,0
15094,Female,38,Ganja,2023-12-03,39859,0,0
15095,Female,28,Lankaran,2017-05-03,92352,1,0
15096,Female,56,Mingachevir,2016-12-24,69693,1,1
15097,Female,58,Shaki,2018-10-23,36548,0,0
15098,Male,21,Baku,2021-07-15,112367,1,0
15099,Female,42,Sumqayit,2015-09-19,141780,0,0
15100,Male,49,Mingachevir,2016-06-26,102904,0,0
15101,Male,47,Ganja,2016-07-04,104581,0,0
15102,Female,62,Baku,2018-08-22,139156,0,0
15103,Male,43,Lankaran,2020-02-13,53385,1,0
15104,Female,53,Mingachevir,2016-09-29,97641,0,0
15105,Female,68,Ganja,2015-06-14,44644,1,0
15106,Male,51,Baku,2022-09-06,25639,1,1
15107,Male,26,Shaki,2016-09-12,115866,1,0
15108,Female,29,Sumqayit,2023-08-26,97152,1,0
15109,Female,19,Lankaran,2018-05-08,40580,0,1
15110,Male,55,Ganja,2024-02-25,118304,1,0
15111,Male,22,Shaki,2015-02-20,46974,0,1
15112,Male,22,Sumqayit,2016-05-03,144934,1,1
15113,Male,69,Sumqayit,2021-02-23,65373,0,0
15114,Female,39,Shaki,2017-11-12,133262,0,0
15115,Female,22,Ganja,2016-10-26,116086,1,0
15116,Female,21,Sumqayit,2018-05-31,67612,1,0
15117,Female,26,Lankaran,2020-05-19,44761,1,0
15118,Male,46,Baku,2018-05-29,147703,0,0
15119,Male,39,Lankaran,2022-06-03,30701,1,0
15120,Female,44,Mingachevir,2015-09-23,40822,1,0
15121,Female,27,Sumqayit,2015-03-14,34970,1,0
15122,Female,33,Baku,2020-10-25,106728,0,0
15123,Female,59,Shaki,2022-02-04,55847,1,0
15124,Female,59,Baku,2017-05-30,43103,1,0
15125,Female,68,Baku,2016-03-10,77479,0,1
15126,Female,27,Baku,2020-07-21,140706,1,0
15127,Female,23,Sumqayit,2017-12-24,135070,0,0
15128,Female,66,Mingachevir,2020-06-07,114393,0,0
15129,Male,22,Mingachevir,2015-12-23,129182,0,1
15130,Female,23,Ganja,2017-07-24,102847,0,0
15131,Male,64,Mingachevir,2015-01-18,80787,0,1
15132,Male,42,Sumqayit,2022-06-16,106979,0,0
15133,Female,68,Ganja,2019-05-09,36944,0,0
15134,Female,67,Shaki,2022-03-07,119493,0,0
15135,Male,21,Shaki,2019-11-28,135585,0,0
15136,Male,57,Shaki,2022-08-30,34974,0,0
15137,Female,65,Shaki,2024-08-08,66984,0,0
15138,Male,49,Shaki,2017-09-22,66893,0,1
15139,Female,68,Lankaran,2024-08-13,120672,0,0
15140,Female,69,Sumqayit,2017-10-29,148688,0,1
15141,Female,52,Ganja,2019-02-02,46314,1,0
15142,Male,27,Shaki,2022-05-03,49852,0,0
15143,Male,51,Lankaran,2024-05-12,24953,1,0
15144,Female,53,Mingachevir,2019-06-14,109818,1,0
15145,Male,23,Lankaran,2021-08-16,96773,1,1
15146,Male,60,Lankaran,2023-04-06,122684,1,0
15147,Male,63,Sumqayit,2020-01-22,48448,1,0
15148,Male,33,Shaki,2023-11-21,51771,1,0
15149,Male,36,Lankaran,2019-03-19,71550,0,0
15150,Male,51,Lankaran,2018-02-27,75378,1,0
15151,Male,42,Shaki,2024-12-16,74895,0,0
15152,Female,48,Sumqayit,2018-08-09,131257,0,0
15153,Male,66,Lankaran,2019-09-16,78737,1,0
15154,Male,58,Ganja,2020-05-04,88124,0,0
15155,Male,34,Baku,2021-07-28,80810,0,0
15156,Male,64,Mingachevir,2015-08-12,144904,1,0
15157,Male,47,Baku,2020-07-19,100351,0,0
15158,Male,56,Baku,2019-03-28,91892,1,1
15159,Male,48,Sumqayit,2023-03-21,40069,1,1
15160,Male,36,Lankaran,2024-10-20,127425,1,0
15161,Female,52,Baku,2021-08-12,34695,1,0
15162,Male,46,Baku,2019-08-17,73461,1,0
15163,Male,18,Mingachevir,2019-03-04,40783,0,0
15164,Male,21,Shaki,2018-01-18,137914,1,0
15165,Male,45,Lankaran,2022-05-27,21403,1,0
15166,Female,35,Lankaran,2020-05-26,126695,0,1
15167,Female,43,Mingachevir,2017-12-31,48327,1,0
15168,Female,57,Shaki,2016-03-08,87821,1,0
15169,Female,36,Lankaran,2018-10-03,28862,1,0
15170,Female,23,Ganja,2018-07-10,87264,1,1
15171,Female,18,Mingachevir,2018-07-18,31430,1,0
15172,Female,25,Sumqayit,2016-05-23,54017,1,0
15173,Female,50,Shaki,2016-05-22,53646,1,1
15174,Female,68,Mingachevir,2016-09-08,48922,0,0
15175,Female,60,Baku,2016-02-24,31543,1,0
15176,Female,38,Lankaran,2017-12-31,137211,0,0
15177,Female,41,Ganja,2015-03-15,69649,1,0
15178,Female,42,Ganja,2019-08-06,112099,1,0
15179,Female,64,Sumqayit,2024-10-14,45553,1,1
15180,Female,60,Mingachevir,2022-03-06,68860,0,0
15181,Female,36,Ganja,2015-05-26,126006,0,0
15182,Male,46,Mingachevir,2020-09-24,80388,0,0
15183,Female,27,Lankaran,2019-10-31,80092,1,0
15184,Male,29,Lankaran,2023-09-12,93114,1,0
15185,Female,50,Ganja,2018-02-06,41263,0,1
15186,Female,24,Lankaran,2024-04-11,96204,0,1
15187,Male,34,Mingachevir,2015-05-01,102458,1,0
15188,Female,27,Lankaran,2024-10-10,32232,1,0
15189,Male,48,Baku,2017-12-02,29092,1,0
15190,Male,23,Mingachevir,2020-05-17,54234,0,1
15191,Male,34,Shaki,2020-11-16,129511,0,0
15192,Female,67,Lankaran,2016-12-06,147185,1,0
15193,Female,54,Lankaran,2021-06-16,60482,1,1
15194,Female,35,Mingachevir,2018-05-22,38117,1,0
15195,Male,43,Sumqayit,2024-09-04,53258,0,0
15196,Male,66,Shaki,2021-10-06,116726,1,0
15197,Female,33,Shaki,2024-06-22,136397,0,0
15198,Female,25,Shaki,2023-09-19,79097,0,0
15199,Female,41,Ganja,2020-04-18,108631,0,0
15200,Female,30,Baku,2020-02-26,38302,1,0
15201,Female,46,Baku,2021-05-08,95762,1,0
15202,Male,49,Sumqayit,2022-11-12,60934,0,0
15203,Male,41,Shaki,2018-01-30,96439,0,1
15204,Male,33,Shaki,2015-07-29,107945,1,0
15205,Female,28,Lankaran,2017-01-08,62446,0,0
15206,Male,49,Mingachevir,2022-10-11,100421,1,0
15207,Male,23,Ganja,2017-11-11,91635,1,0
15208,Male,52,Ganja,2022-09-08,46076,1,0
15209,Male,50,Sumqayit,2015-06-08,69349,1,0
15210,Male,35,Baku,2017-01-10,128463,0,1
15211,Female,54,Shaki,2020-05-07,147496,1,0
15212,Male,30,Mingachevir,2021-07-18,66578,0,0
15213,Female,27,Sumqayit,2018-11-24,29726,0,1
15214,Female,54,Ganja,2024-08-26,70865,0,0
15215,Female,43,Ganja,2016-11-29,95076,1,0
15216,Female,63,Ganja,2023-10-20,139471,1,0
15217,Female,34,Shaki,2020-02-17,28102,0,0
15218,Male,18,Shaki,2021-09-10,32754,1,1
15219,Male,42,Shaki,2022-01-27,56612,1,0
15220,Female,51,Lankaran,2015-05-21,53363,1,0
15221,Female,56,Baku,2023-03-28,93866,1,1
15222,Female,27,Ganja,2015-08-28,135702,1,0
15223,Male,37,Ganja,2015-10-19,85777,0,0
15224,Female,24,Lankaran,2022-11-04,38747,1,0
15225,Male,33,Ganja,2015-03-23,67770,1,1
15226,Female,54,Ganja,2022-02-20,69884,0,0
15227,Male,46,Shaki,2022-12-27,85670,1,0
15228,Female,29,Shaki,2021-01-27,113371,0,0
15229,Male,34,Baku,2019-12-03,105681,0,1
15230,Female,65,Ganja,2017-09-03,55394,1,1
15231,Male,37,Sumqayit,2016-08-02,80484,0,0
15232,Male,43,Ganja,2022-01-17,145366,0,1
15233,Male,65,Ganja,2022-02-02,63084,1,1
15234,Male,36,Baku,2020-11-27,116655,0,0
15235,Male,64,Sumqayit,2023-12-28,51093,1,0
15236,Male,29,Ganja,2019-12-05,27179,0,0
15237,Male,38,Mingachevir,2019-01-01,54278,1,0
15238,Female,59,Mingachevir,2015-11-18,144698,0,0
15239,Female,51,Sumqayit,2023-01-26,65813,1,0
15240,Female,24,Mingachevir,2016-12-14,104716,1,0
15241,Female,62,Shaki,2020-11-01,92443,0,0
15242,Female,52,Shaki,2023-03-23,122816,0,1
15243,Male,32,Sumqayit,2021-08-20,122606,1,0
15244,Male,18,Ganja,2023-07-22,83828,0,0
15245,Male,43,Sumqayit,2020-03-05,136331,0,1
15246,Male,52,Mingachevir,2024-10-07,129264,0,0
15247,Male,42,Sumqayit,2018-07-03,89942,1,1
15248,Female,59,Mingachevir,2022-03-18,115539,1,0
15249,Female,32,Shaki,2024-01-05,39748,1,0
15250,Female,39,Sumqayit,2019-08-06,108688,0,0
15251,Female,23,Lankaran,2020-11-17,95127,0,0
15252,Male,69,Mingachevir,2020-12-16,29742,0,0
15253,Male,32,Lankaran,2017-07-06,23411,1,0
15254,Male,41,Shaki,2021-03-16,102002,1,0
15255,Female,38,Ganja,2021-11-29,58464,1,0
15256,Male,24,Mingachevir,2019-12-12,132067,1,0
15257,Female,46,Ganja,2024-08-30,49698,0,0
15258,Male,49,Shaki,2020-08-31,144359,0,0
15259,Male,49,Ganja,2016-07-13,129416,0,1
15260,Female,22,Mingachevir,2016-09-20,96011,1,0
15261,Male,21,Baku,2023-05-25,51108,0,0
15262,Male,39,Mingachevir,2018-09-14,104360,0,0
15263,Female,35,Mingachevir,2020-03-26,91296,1,0
15264,Male,52,Lankaran,2024-09-21,103702,1,1
15265,Female,34,Baku,2019-12-14,149770,0,1
15266,Male,67,Baku,2021-07-14,67133,1,0
15267,Male,67,Baku,2020-03-10,66662,0,0
15268,Male,41,Mingachevir,2021-02-04,82421,0,0
15269,Male,19,Shaki,2021-10-04,117427,1,0
15270,Male,30,Baku,2024-09-23,45180,1,0
15271,Male,32,Sumqayit,2017-10-03,59194,0,0
15272,Male,22,Ganja,2015-02-18,101624,1,0
15273,Male,20,Shaki,2020-01-25,32525,1,0
15274,Female,54,Sumqayit,2020-04-13,60674,0,0
15275,Female,54,Mingachevir,2022-09-15,28922,0,0
15276,Male,54,Mingachevir,2020-09-08,82782,0,1
15277,Male,20,Sumqayit,2020-11-02,99818,1,0
15278,Female,52,Lankaran,2022-10-07,136048,1,1
15279,Male,69,Lankaran,2019-03-06,54846,1,0
15280,Male,40,Sumqayit,2019-04-19,102897,0,0
15281,Female,45,Lankaran,2015-11-25,115122,1,1
15282,Male,47,Ganja,2022-04-11,126097,0,0
15283,Male,35,Ganja,2016-03-09,87173,1,0
15284,Female,69,Mingachevir,2016-08-10,33916,0,0
15285,Male,53,Lankaran,2019-09-07,50926,1,1
15286,Male,50,Baku,2020-02-20,62941,0,0
15287,Female,43,Sumqayit,2018-06-26,80294,0,0
15288,Male,65,Ganja,2020-02-19,39684,0,0
15289,Female,57,Lankaran,2023-10-11,122308,0,0
15290,Male,34,Lankaran,2022-06-30,36966,1,0
15291,Male,57,Ganja,2020-08-07,134005,1,0
15292,Female,24,Ganja,2024-05-29,110571,1,0
15293,Female,25,Baku,2019-05-18,77479,1,1
15294,Male,48,Lankaran,2021-10-08,95704,1,0
15295,Female,29,Lankaran,2024-07-18,78321,0,1
15296,Female,65,Shaki,2022-09-18,94011,1,0
15297,Male,48,Mingachevir,2016-05-26,113009,1,0
15298,Male,61,Baku,2018-11-09,55166,0,0
15299,Male,36,Ganja,2018-11-12,73264,1,0
15300,Female,27,Ganja,2020-01-13,119542,1,1
15301,Female,56,Sumqayit,2017-10-08,23466,1,0
15302,Female,29,Mingachevir,2019-01-12,41902,0,0
15303,Female,37,Ganja,2016-07-17,79805,0,0
15304,Male,54,Lankaran,2015-10-30,25363,1,0
15305,Female,65,Ganja,2020-11-16,121470,0,0
15306,Male,58,Lankaran,2018-08-22,146584,1,0
15307,Female,24,Lankaran,2022-02-17,79397,0,0
15308,Male,69,Baku,2020-09-20,119083,0,0
15309,Male,31,Ganja,2023-04-27,22134,1,0
15310,Male,28,Baku,2021-11-20,136924,0,0
15311,Female,24,Mingachevir,2021-10-23,85126,1,0
15312,Male,46,Lankaran,2021-07-02,70791,0,0
15313,Male,27,Mingachevir,2022-03-01,61379,1,1
15314,Female,46,Ganja,2020-07-16,111938,0,0
15315,Male,26,Mingachevir,2020-09-11,113250,1,0
15316,Female,53,Mingachevir,2016-02-16,105609,1,0
15317,Female,65,Ganja,2019-07-08,100119,1,0
15318,Male,27,Baku,2022-10-30,57723,1,0
15319,Male,36,Baku,2023-09-21,61166,0,0
15320,Female,48,Lankaran,2016-05-22,109292,1,0
15321,Male,34,Lankaran,2015-02-25,105310,0,0
15322,Female,26,Ganja,2024-12-06,109170,0,0
15323,Female,62,Ganja,2019-10-14,116679,1,0
15324,Female,50,Shaki,2024-05-16,27249,1,0
15325,Male,51,Shaki,2024-04-23,130366,1,0
15326,Female,62,Sumqayit,2022-02-06,116804,1,0
15327,Male,41,Lankaran,2024-02-24,23796,0,0
15328,Male,26,Mingachevir,2015-07-15,38918,1,0
15329,Male,24,Sumqayit,2021-09-26,38564,1,0
15330,Male,33,Sumqayit,2022-05-08,116248,1,0
15331,Female,36,Baku,2023-08-17,114322,1,1
15332,Male,56,Mingachevir,2019-11-26,149400,0,0
15333,Female,23,Baku,2019-08-08,100848,0,0
15334,Female,67,Shaki,2018-01-11,138994,0,0
15335,Male,68,Sumqayit,2022-08-21,138915,1,0
15336,Female,28,Shaki,2020-12-24,111509,0,0
15337,Female,29,Mingachevir,2016-06-22,147129,1,0
15338,Male,59,Mingachevir,2016-11-19,98743,0,0
15339,Female,30,Lankaran,2016-12-19,86982,1,0
15340,Female,29,Ganja,2023-02-28,86487,0,0
15341,Female,38,Baku,2015-11-02,73173,1,0
15342,Female,27,Lankaran,2018-08-27,149829,1,1
15343,Male,37,Lankaran,2016-01-23,140173,0,1
15344,Female,67,Baku,2016-12-25,87253,1,1
15345,Female,53,Baku,2020-08-01,73394,0,0
15346,Female,45,Mingachevir,2020-03-04,138493,0,1
15347,Female,41,Mingachevir,2017-07-03,124217,0,1
15348,Male,22,Sumqayit,2022-02-09,31390,1,1
15349,Female,54,Shaki,2021-12-28,76627,0,0
15350,Male,29,Mingachevir,2021-09-01,106730,1,0
15351,Female,52,Lankaran,2021-05-29,101013,1,0
15352,Male,57,Sumqayit,2015-06-28,103516,0,0
15353,Male,19,Sumqayit,2022-06-12,50950,0,0
15354,Male,67,Lankaran,2024-08-01,92130,1,1
15355,Male,58,Mingachevir,2020-03-18,82963,1,0
15356,Male,62,Lankaran,2024-11-04,64693,0,0
15357,Female,56,Ganja,2019-09-01,39600,1,1
15358,Female,59,Mingachevir,2024-04-06,94634,1,0
15359,Female,26,Shaki,2015-03-21,83086,1,1
15360,Male,39,Lankaran,2023-06-13,97478,0,0
15361,Female,64,Mingachevir,2023-07-23,34012,0,0
15362,Male,22,Baku,2016-03-22,50702,0,0
15363,Male,29,Ganja,2017-02-04,130554,1,0
15364,Female,18,Shaki,2017-12-24,68176,0,1
15365,Female,61,Mingachevir,2018-10-27,30346,0,1
15366,Male,39,Baku,2021-12-25,34428,1,0
15367,Male,55,Mingachevir,2016-07-23,25755,0,0
15368,Female,68,Baku,2015-04-06,131420,0,0
15369,Female,36,Shaki,2019-04-06,26283,0,0
15370,Female,33,Ganja,2018-07-07,69036,1,0
15371,Female,48,Baku,2022-03-17,21337,1,0
15372,Male,68,Sumqayit,2015-09-05,146986,0,0
15373,Female,20,Shaki,2020-12-14,128991,1,0
15374,Female,40,Shaki,2021-12-21,137662,0,0
15375,Female,59,Lankaran,2020-09-24,79786,0,0
15376,Male,35,Ganja,2017-09-08,82968,0,0
15377,Male,43,Sumqayit,2015-09-25,40857,0,0
15378,Male,30,Sumqayit,2019-07-22,110472,1,0
15379,Male,35,Lankaran,2019-04-15,125130,0,0
15380,Female,20,Baku,2020-11-11,47640,1,0
15381,Male,40,Baku,2017-01-05,58435,1,1
15382,Female,20,Sumqayit,2024-04-10,131233,0,0
15383,Female,42,Ganja,2022-04-13,36214,0,0
15384,Female,44,Baku,2020-10-19,61532,0,0
15385,Female,61,Shaki,2022-03-25,46531,0,0
15386,Male,44,Mingachevir,2016-03-24,93549,1,0
15387,Male,69,Lankaran,2020-04-17,55812,1,0
15388,Male,56,Ganja,2024-05-31,78928,1,0
15389,Female,42,Baku,2020-01-10,90554,1,0
15390,Female,41,Mingachevir,2016-09-11,83883,0,0
15391,Female,25,Sumqayit,2016-09-05,104153,0,0
15392,Female,26,Lankaran,2018-12-04,113404,1,0
15393,Female,63,Baku,2020-11-08,140325,1,0
15394,Male,54,Sumqayit,2019-03-13,125771,1,0
15395,Female,47,Baku,2017-05-26,72398,0,0
15396,Male,36,Lankaran,2022-01-19,62774,0,0
15397,Female,33,Shaki,2018-02-07,51090,1,0
15398,Female,41,Shaki,2017-02-13,56809,0,0
15399,Male,61,Mingachevir,2016-11-02,87425,1,0
15400,Male,38,Sumqayit,2022-09-13,44060,1,0
15401,Female,53,Shaki,2023-08-27,30091,0,0
15402,Female,57,Lankaran,2019-06-19,66283,0,0
15403,Female,56,Sumqayit,2024-02-26,39039,1,0
15404,Female,64,Baku,2024-02-01,63289,0,0
15405,Male,23,Ganja,2020-08-09,23718,0,0
15406,Female,22,Baku,2015-12-27,41919,0,0
15407,Male,31,Lankaran,2021-08-22,62016,0,0
15408,Female,62,Mingachevir,2023-12-22,136817,0,1
15409,Male,59,Sumqayit,2021-07-20,95234,0,1
15410,Male,67,Baku,2017-03-08,132787,1,0
15411,Female,21,Sumqayit,2019-11-19,54398,1,0
15412,Male,25,Shaki,2021-11-07,41444,1,1
15413,Female,41,Ganja,2023-02-03,102911,1,0
15414,Male,28,Lankaran,2015-03-08,68051,0,0
15415,Female,34,Baku,2023-04-23,122894,1,0
15416,Male,67,Ganja,2019-05-01,144073,0,0
15417,Female,38,Lankaran,2023-04-15,26866,1,0
15418,Female,43,Lankaran,2020-09-21,114080,1,0
15419,Male,60,Mingachevir,2021-03-26,143582,0,0
15420,Male,65,Shaki,2020-05-28,127526,0,0
15421,Male,61,Mingachevir,2020-01-11,148379,1,1
15422,Male,62,Mingachevir,2024-08-16,90457,0,1
15423,Female,44,Sumqayit,2015-08-22,142709,0,0
15424,Male,33,Sumqayit,2018-05-07,137169,0,0
15425,Female,43,Ganja,2021-12-19,66113,0,0
15426,Male,50,Shaki,2022-12-05,61522,1,0
15427,Female,48,Lankaran,2017-11-21,85143,0,0
15428,Female,65,Shaki,2024-02-18,52759,1,0
15429,Female,64,Shaki,2020-11-30,42665,1,1
15430,Female,23,Ganja,2017-08-30,110478,1,1
15431,Male,61,Sumqayit,2020-01-28,91785,1,0
15432,Male,25,Shaki,2016-04-03,86329,1,1
15433,Female,24,Shaki,2024-03-01,47679,1,0
15434,Male,51,Shaki,2018-03-15,73883,1,0
15435,Male,61,Baku,2018-10-12,99529,0,1
15436,Female,31,Shaki,2015-01-06,119290,1,0
15437,Male,33,Shaki,2024-05-04,111069,0,1
15438,Male,60,Lankaran,2023-04-28,89131,0,0
15439,Male,69,Mingachevir,2016-05-08,68295,1,0
15440,Female,26,Baku,2023-09-15,70006,1,0
15441,Male,27,Shaki,2020-10-19,67181,1,0
15442,Female,34,Mingachevir,2017-07-27,70721,0,0
15443,Male,29,Shaki,2018-09-25,22256,0,1
15444,Male,23,Ganja,2022-06-14,32101,0,0
15445,Male,36,Ganja,2023-09-07,66490,1,0
15446,Female,60,Mingachevir,2024-04-21,73255,0,0
15447,Female,58,Baku,2017-11-22,114944,1,1
15448,Male,46,Lankaran,2015-05-23,116482,0,0
15449,Female,23,Baku,2024-01-29,128718,1,0
15450,Male,42,Baku,2017-01-05,56944,1,1
15451,Female,41,Ganja,2022-08-05,93497,1,1
15452,Female,42,Ganja,2019-08-31,35416,0,0
15453,Male,33,Lankaran,2020-02-28,58022,0,0
15454,Male,69,Shaki,2021-03-14,28429,0,0
15455,Male,33,Lankaran,2020-04-08,33783,0,0
15456,Male,23,Shaki,2021-10-17,80632,0,1
15457,Female,54,Mingachevir,2020-03-05,44290,1,1
15458,Female,38,Mingachevir,2022-11-21,82489,1,0
15459,Female,21,Sumqayit,2023-07-23,147162,1,1
15460,Male,51,Ganja,2022-07-30,75153,1,0
