customer_id,gender,age,city,join_date,estimated_salary,is_active_member,churn,product_id,product_type,balance
13897,Male,67,Ganja,2016-06-26,67501,0,0,P211844,Savings,171294.0
13897,Male,67,Ganja,2016-06-26,67501,0,0,P216095,Credit Card,26200.0
13898,Male,67,Sumqayit,2015-12-21,75877,0,0,P211267,Loan,75773.0
13898,Male,67,Sumqayit,2015-12-21,75877,0,0,P214132,Mortgage,121325.0
13898,Male,67,Sumqayit,2015-12-21,75877,0,0,P219368,Credit Card,137494.0
13898,Male,67,Sumqayit,2015-12-21,75877,0,0,P221320,Loan,91135.0
13899,Male,28,Shaki,2016-12-13,34538,0,1,P209779,Loan,41917.0
13900,Male,48,Baku,2024-12-14,127821,1,0,P210701,Savings,132386.0
13901,Female,50,Sumqayit,2024-06-01,135859,1,1,P204182,Mortgage,71149.0
13901,Female,50,Sumqayit,2024-06-01,135859,1,1,P205624,Savings,136571.0
13901,Female,50,Sumqayit,2024-06-01,135859,1,1,P209263,Mortgage,186338.0
13901,Female,50,Sumqayit,2024-06-01,135859,1,1,P213355,Loan,172017.0
13902,Male,31,Sumqayit,2016-08-06,130812,0,0,P220769,Savings,29824.0
13902,Male,31,Sumqayit,2016-08-06,130812,0,0,P222237,Savings,20378.0
13903,Female,33,Ganja,2016-05-25,23769,1,1,P212953,Loan,18976.0
13903,Female,33,Ganja,2016-05-25,23769,1,1,P213124,Mortgage,187663.0
13904,Male,28,Lankaran,2022-01-24,51586,0,0,P215962,Mortgage,130515.0
13905,Male,50,Baku,2022-01-19,111983,1,0,P203159,Mortgage,187620.0
13905,Male,50,Baku,2022-01-19,111983,1,0,P203991,Savings,189062.0
13905,Male,50,Baku,2022-01-19,111983,1,0,P206433,Savings,80411.0
13905,Male,50,Baku,2022-01-19,111983,1,0,P219961,Loan,102011.0
13906,Female,24,Shaki,2017-08-04,105551,1,0,P202474,Mortgage,78992.0
13906,Female,24,Shaki,2017-08-04,105551,1,0,P207181,Credit Card,1392.0
13906,Female,24,Shaki,2017-08-04,105551,1,0,P219496,Savings,177486.0
13907,Male,48,Sumqayit,2024-11-08,120614,0,0,,,
13908,Male,65,Baku,2024-07-05,87879,1,0,P212653,Credit Card,54650.0
13908,Male,65,Baku,2024-07-05,87879,1,0,P215012,Savings,169098.0
13908,Male,65,Baku,2024-07-05,87879,1,0,P224763,Savings,163019.0
13909,Male,63,Ganja,2018-04-13,88922,0,0,P203245,Mortgage,10431.0
13909,Male,63,Ganja,2018-04-13,88922,0,0,P203767,Loan,95234.0
13909,Male,63,Ganja,2018-04-13,88922,0,0,P210548,Loan,147217.0
13910,Male,64,Sumqayit,2022-11-11,72219,0,0,,,
13911,Female,31,Sumqayit,2015-03-19,55107,1,0,P213563,Loan,159602.0
13912,Female,45,Mingachevir,2016-03-15,20683,1,0,P200118,Credit Card,148711.0
13913,Male,60,Ganja,2019-11-11,110987,1,0,P214414,Loan,171050.0
13913,Male,60,Ganja,2019-11-11,110987,1,0,P220034,Credit Card,93495.0
13914,Male,33,Mingachevir,2022-02-09,86590,0,0,P201754,Savings,164815.0
13914,Male,33,Mingachevir,2022-02-09,86590,0,0,P208846,Loan,44660.0
13914,Male,33,Mingachevir,2022-02-09,86590,0,0,P213750,Loan,61110.0
13914,Male,33,Mingachevir,2022-02-09,86590,0,0,P221139,Savings,80341.0
13915,Male,36,Ganja,2024-01-17,81097,0,0,P209041,Loan,151564.0
13915,Male,36,Ganja,2024-01-17,81097,0,0,P209692,Credit Card,66373.0
13916,Female,34,Ganja,2021-09-13,109131,0,0,P213677,Loan,91756.0
13917,Female,43,Mingachevir,2023-12-29,83402,1,0,P206787,Savings,173338.0
13917,Female,43,Mingachevir,2023-12-29,83402,1,0,P215996,Credit Card,75161.0
13918,Female,23,Baku,2018-05-01,137290,1,0,P211288,Savings,40103.0
13918,Female,23,Baku,2018-05-01,137290,1,0,P220291,Credit Card,35247.0
13919,Female,60,Baku,2024-12-22,105934,1,0,P200715,Loan,154328.0
13919,Female,60,Baku,2024-12-22,105934,1,0,P210457,Loan,16461.0
13919,Female,60,Baku,2024-12-22,105934,1,0,P214243,Loan,190135.0
13919,Female,60,Baku,2024-12-22,105934,1,0,P217785,Loan,123042.0
13920,Male,66,Baku,2022-07-11,43685,1,0,P217479,Loan,163542.0
13921,Male,26,Lankaran,2018-07-14,85884,0,0,,,
13922,Male,67,Sumqayit,2015-05-06,114426,1,0,P206254,Savings,96861.0
13922,Male,67,Sumqayit,2015-05-06,114426,1,0,P224007,Mortgage,18297.0
13922,Male,67,Sumqayit,2015-05-06,114426,1,0,P224739,Savings,101207.0
13923,Female,34,Baku,2019-10-05,36362,0,0,P215607,Savings,86570.0
13923,Female,34,Baku,2019-10-05,36362,0,0,P216261,Savings,35087.0
13924,Male,48,Lankaran,2022-11-21,119326,0,0,,,
13925,Female,29,Sumqayit,2024-06-15,110561,0,0,P204691,Mortgage,75470.0
13925,Female,29,Sumqayit,2024-06-15,110561,0,0,P206257,Savings,26804.0
13925,Female,29,Sumqayit,2024-06-15,110561,0,0,P209761,Mortgage,98885.0
13925,Female,29,Sumqayit,2024-06-15,110561,0,0,P211433,Loan,28496.0
13925,Female,29,Sumqayit,2024-06-15,110561,0,0,P214141,Savings,106607.0
13926,Female,40,Baku,2022-02-04,20503,1,0,P203179,Savings,43187.0
13926,Female,40,Baku,2022-02-04,20503,1,0,P209150,Credit Card,53073.0
13926,Female,40,Baku,2022-02-04,20503,1,0,P217525,Mortgage,155653.0
13926,Female,40,Baku,2022-02-04,20503,1,0,P221670,Loan,98767.0
13927,Male,22,Ganja,2016-05-16,61045,1,0,P208651,Loan,39080.0
13927,Male,22,Ganja,2016-05-16,61045,1,0,P214553,Savings,149492.0
13927,Male,22,Ganja,2016-05-16,61045,1,0,P217800,Savings,43934.0
13928,Male,60,Shaki,2024-07-06,129818,1,0,P215077,Savings,25014.0
13928,Male,60,Shaki,2024-07-06,129818,1,0,P219004,Loan,132673.0
13928,Male,60,Shaki,2024-07-06,129818,1,0,P224678,Mortgage,78251.0
13929,Male,53,Baku,2022-11-11,33576,1,0,P202497,Loan,149709.0
13930,Female,53,Shaki,2024-02-15,53290,1,1,P204395,Savings,29874.0
13930,Female,53,Shaki,2024-02-15,53290,1,1,P212982,Savings,188973.0
13931,Female,20,Baku,2016-01-22,80495,1,1,P208236,Loan,40727.0
13931,Female,20,Baku,2016-01-22,80495,1,1,P217733,Credit Card,136163.0
13931,Female,20,Baku,2016-01-22,80495,1,1,P218742,Savings,126884.0
13932,Male,41,Ganja,2016-02-16,31884,1,0,P214208,Credit Card,176077.0
13932,Male,41,Ganja,2016-02-16,31884,1,0,P219443,Savings,10292.0
13933,Male,34,Shaki,2018-10-01,71660,1,1,P203160,Savings,49324.0
13933,Male,34,Shaki,2018-10-01,71660,1,1,P211350,Savings,43032.0
13933,Male,34,Shaki,2018-10-01,71660,1,1,P223810,Savings,174239.0
13934,Female,56,Lankaran,2020-06-29,45205,1,0,,,
13935,Male,43,Ganja,2018-01-22,83739,1,0,P206777,Savings,196485.0
13936,Female,21,Shaki,2021-07-03,52785,1,1,P200193,Loan,164852.0
13936,Female,21,Shaki,2021-07-03,52785,1,1,P203937,Loan,27020.0
13936,Female,21,Shaki,2021-07-03,52785,1,1,P204998,Savings,195240.0
13936,Female,21,Shaki,2021-07-03,52785,1,1,P211639,Mortgage,18239.0
13936,Female,21,Shaki,2021-07-03,52785,1,1,P211870,Mortgage,119136.0
13936,Female,21,Shaki,2021-07-03,52785,1,1,P212360,Mortgage,138778.0
13936,Female,21,Shaki,2021-07-03,52785,1,1,P212935,Mortgage,30528.0
13936,Female,21,Shaki,2021-07-03,52785,1,1,P217837,Credit Card,25419.0
13936,Female,21,Shaki,2021-07-03,52785,1,1,P218060,Loan,53845.0
13936,Female,21,Shaki,2021-07-03,52785,1,1,P219812,Savings,308.0
13936,Female,21,Shaki,2021-07-03,52785,1,1,P223736,Mortgage,36759.0
13937,Female,62,Shaki,2020-11-17,142111,1,1,P204499,Savings,23480.0
13937,Female,62,Shaki,2020-11-17,142111,1,1,P207899,Mortgage,35345.0
13937,Female,62,Shaki,2020-11-17,142111,1,1,P219478,Mortgage,48210.0
13937,Female,62,Shaki,2020-11-17,142111,1,1,P223971,Savings,61696.0
13938,Male,29,Mingachevir,2021-11-13,21268,1,0,P202163,Mortgage,120046.0
13938,Male,29,Mingachevir,2021-11-13,21268,1,0,P209204,Loan,61692.0
13938,Male,29,Mingachevir,2021-11-13,21268,1,0,P210370,Credit Card,115157.0
13938,Male,29,Mingachevir,2021-11-13,21268,1,0,P220931,Savings,73838.0
13939,Male,18,Mingachevir,2018-08-31,86712,1,0,P200093,Loan,33993.0
13939,Male,18,Mingachevir,2018-08-31,86712,1,0,P201125,Credit Card,58968.0
13939,Male,18,Mingachevir,2018-08-31,86712,1,0,P202805,Savings,50037.0
13939,Male,18,Mingachevir,2018-08-31,86712,1,0,P208832,Mortgage,16050.0
13939,Male,18,Mingachevir,2018-08-31,86712,1,0,P215216,Loan,141205.0
13939,Male,18,Mingachevir,2018-08-31,86712,1,0,P218713,Savings,31133.0
13939,Male,18,Mingachevir,2018-08-31,86712,1,0,P222262,Credit Card,141604.0
13940,Male,38,Ganja,2020-09-03,38016,0,1,P210481,Loan,138318.0
13940,Male,38,Ganja,2020-09-03,38016,0,1,P211707,Credit Card,31357.0
13940,Male,38,Ganja,2020-09-03,38016,0,1,P214450,Credit Card,133667.0
13940,Male,38,Ganja,2020-09-03,38016,0,1,P215104,Loan,89344.0
13940,Male,38,Ganja,2020-09-03,38016,0,1,P223326,Mortgage,177717.0
13941,Male,36,Ganja,2020-04-25,81939,0,0,P209262,Mortgage,117574.0
13941,Male,36,Ganja,2020-04-25,81939,0,0,P211193,Loan,140507.0
13941,Male,36,Ganja,2020-04-25,81939,0,0,P215146,Credit Card,184188.0
13941,Male,36,Ganja,2020-04-25,81939,0,0,P216513,Loan,190331.0
13941,Male,36,Ganja,2020-04-25,81939,0,0,P222434,Savings,197481.0
13942,Female,38,Ganja,2021-12-16,98281,0,0,P200697,Loan,84185.0
13942,Female,38,Ganja,2021-12-16,98281,0,0,P211603,Savings,880.0
13942,Female,38,Ganja,2021-12-16,98281,0,0,P216611,Credit Card,119023.0
13943,Female,69,Sumqayit,2015-12-19,97497,1,0,P221219,Savings,155936.0
13944,Female,35,Lankaran,2017-05-18,121917,0,0,P212006,Savings,176097.0
13944,Female,35,Lankaran,2017-05-18,121917,0,0,P218260,Mortgage,159936.0
13944,Female,35,Lankaran,2017-05-18,121917,0,0,P221893,Loan,71444.0
13945,Male,60,Baku,2023-09-24,69266,1,0,P203957,Mortgage,146179.0
13945,Male,60,Baku,2023-09-24,69266,1,0,P207021,Credit Card,197735.0
13945,Male,60,Baku,2023-09-24,69266,1,0,P224039,Mortgage,73538.0
13946,Female,69,Mingachevir,2021-02-24,61712,1,1,P203722,Mortgage,126020.0
13946,Female,69,Mingachevir,2021-02-24,61712,1,1,P203923,Mortgage,83594.0
13946,Female,69,Mingachevir,2021-02-24,61712,1,1,P216188,Credit Card,124737.0
13946,Female,69,Mingachevir,2021-02-24,61712,1,1,P219279,Savings,156965.0
13946,Female,69,Mingachevir,2021-02-24,61712,1,1,P224689,Credit Card,53502.0
13947,Male,20,Shaki,2018-07-26,147744,0,0,P219510,Savings,61414.0
13947,Male,20,Shaki,2018-07-26,147744,0,0,P221301,Savings,17510.0
13948,Male,66,Mingachevir,2017-04-26,124894,1,1,P201934,Credit Card,183770.0
13948,Male,66,Mingachevir,2017-04-26,124894,1,1,P205037,Savings,60046.0
13948,Male,66,Mingachevir,2017-04-26,124894,1,1,P206329,Credit Card,46749.0
13948,Male,66,Mingachevir,2017-04-26,124894,1,1,P207972,Savings,151758.0
13948,Male,66,Mingachevir,2017-04-26,124894,1,1,P208605,Credit Card,129576.0
13949,Male,61,Baku,2018-01-07,137088,1,1,P212735,Credit Card,58259.0
13949,Male,61,Baku,2018-01-07,137088,1,1,P214480,Mortgage,161496.0
13950,Male,49,Ganja,2018-12-18,26768,1,1,P206251,Credit Card,42528.0
13950,Male,49,Ganja,2018-12-18,26768,1,1,P222153,Savings,170894.0
13951,Male,27,Mingachevir,2024-05-18,79214,1,1,P203171,Loan,53070.0
13951,Male,27,Mingachevir,2024-05-18,79214,1,1,P204716,Credit Card,118430.0
13952,Male,57,Lankaran,2016-06-09,38972,0,0,P216671,Credit Card,180945.0
13952,Male,57,Lankaran,2016-06-09,38972,0,0,P220495,Loan,188530.0
13952,Male,57,Lankaran,2016-06-09,38972,0,0,P221317,Credit Card,476.0
13953,Female,32,Lankaran,2022-02-01,118625,1,0,P210295,Savings,47685.0
13953,Female,32,Lankaran,2022-02-01,118625,1,0,P223579,Loan,33926.0
13954,Male,22,Sumqayit,2019-08-07,93162,0,1,P201109,Credit Card,187278.0
13954,Male,22,Sumqayit,2019-08-07,93162,0,1,P224715,Loan,90645.0
13955,Female,21,Mingachevir,2021-11-29,83412,0,0,P200067,Mortgage,40723.0
13956,Female,45,Ganja,2020-02-22,65281,1,0,P202048,Loan,2740.0
13956,Female,45,Ganja,2020-02-22,65281,1,0,P223605,Loan,43850.0
13957,Male,69,Shaki,2015-01-10,48403,0,0,P205205,Savings,113474.0
13957,Male,69,Shaki,2015-01-10,48403,0,0,P208487,Savings,69300.0
13957,Male,69,Shaki,2015-01-10,48403,0,0,P211611,Savings,184336.0
13958,Male,68,Sumqayit,2024-12-09,114568,1,0,,,
13959,Male,21,Ganja,2024-10-14,50226,1,0,P210624,Savings,91781.0
13959,Male,21,Ganja,2024-10-14,50226,1,0,P219417,Credit Card,72988.0
13960,Female,32,Sumqayit,2018-07-07,69985,0,0,P203793,Loan,151704.0
13960,Female,32,Sumqayit,2018-07-07,69985,0,0,P216299,Credit Card,107126.0
13961,Male,34,Mingachevir,2022-01-15,48783,0,0,P206182,Mortgage,119374.0
13961,Male,34,Mingachevir,2022-01-15,48783,0,0,P213051,Savings,88343.0
13961,Male,34,Mingachevir,2022-01-15,48783,0,0,P215905,Mortgage,118961.0
13961,Male,34,Mingachevir,2022-01-15,48783,0,0,P218444,Loan,140267.0
13962,Female,61,Baku,2022-10-28,93939,0,0,P200580,Credit Card,121424.0
13962,Female,61,Baku,2022-10-28,93939,0,0,P203490,Credit Card,23469.0
13962,Female,61,Baku,2022-10-28,93939,0,0,P219670,Mortgage,49031.0
13962,Female,61,Baku,2022-10-28,93939,0,0,P224431,Loan,67334.0
13963,Male,20,Mingachevir,2022-09-20,127752,1,0,P207458,Credit Card,58280.0
13963,Male,20,Mingachevir,2022-09-20,127752,1,0,P221100,Mortgage,78783.0
13964,Male,27,Ganja,2019-06-08,115155,0,0,P217126,Savings,186316.0
13964,Male,27,Ganja,2019-06-08,115155,0,0,P219622,Mortgage,44937.0
13965,Female,64,Shaki,2020-02-27,134846,0,0,P203533,Mortgage,112943.0
13966,Female,59,Shaki,2022-12-17,88155,0,0,P205592,Credit Card,83365.0
13966,Female,59,Shaki,2022-12-17,88155,0,0,P207395,Loan,80537.0
13966,Female,59,Shaki,2022-12-17,88155,0,0,P212180,Credit Card,178230.0
13966,Female,59,Shaki,2022-12-17,88155,0,0,P220209,Loan,124329.0
13967,Male,40,Ganja,2023-06-05,148884,1,1,P207453,Credit Card,114169.0
13967,Male,40,Ganja,2023-06-05,148884,1,1,P215138,Savings,83075.0
13968,Female,35,Sumqayit,2017-11-24,86883,1,1,P206641,Savings,63550.0
13969,Female,18,Lankaran,2021-01-31,88700,0,0,P201113,Credit Card,173230.0
13969,Female,18,Lankaran,2021-01-31,88700,0,0,P213281,Credit Card,6622.0
13969,Female,18,Lankaran,2021-01-31,88700,0,0,P218982,Mortgage,108677.0
13970,Female,52,Ganja,2021-10-25,99095,0,1,P211315,Mortgage,51488.0
13970,Female,52,Ganja,2021-10-25,99095,0,1,P220172,Loan,63680.0
13971,Female,48,Mingachevir,2024-12-27,141501,0,0,P202289,Mortgage,126365.0
13971,Female,48,Mingachevir,2024-12-27,141501,0,0,P217938,Credit Card,67691.0
13972,Female,61,Shaki,2018-03-16,47788,1,0,P200057,Mortgage,84975.0
13972,Female,61,Shaki,2018-03-16,47788,1,0,P222295,Loan,66425.0
13973,Male,18,Baku,2019-05-12,119214,1,0,P209441,Savings,25111.0
13973,Male,18,Baku,2019-05-12,119214,1,0,P215091,Credit Card,15364.0
13973,Male,18,Baku,2019-05-12,119214,1,0,P216801,Loan,29682.0
13974,Male,20,Shaki,2023-12-09,27166,1,0,P213297,Savings,182311.0
13974,Male,20,Shaki,2023-12-09,27166,1,0,P219400,Loan,144522.0
13975,Female,20,Lankaran,2023-06-12,55219,1,0,P219574,Loan,158000.0
13976,Male,54,Shaki,2020-04-11,85441,1,0,P215258,Savings,44611.0
13976,Male,54,Shaki,2020-04-11,85441,1,0,P216794,Credit Card,80781.0
13977,Male,36,Lankaran,2024-11-10,130299,0,0,P203250,Savings,68998.0
13978,Female,46,Ganja,2021-04-12,20403,0,0,P201005,Loan,147466.0
13978,Female,46,Ganja,2021-04-12,20403,0,0,P201361,Savings,107798.0
13979,Male,42,Shaki,2016-11-05,95569,1,0,P204709,Savings,47339.0
13980,Female,50,Sumqayit,2020-02-22,47224,1,0,P205979,Mortgage,129907.0
13980,Female,50,Sumqayit,2020-02-22,47224,1,0,P208551,Mortgage,145307.0
13980,Female,50,Sumqayit,2020-02-22,47224,1,0,P208720,Credit Card,111508.0
13980,Female,50,Sumqayit,2020-02-22,47224,1,0,P211246,Mortgage,124216.0
13981,Female,53,Mingachevir,2020-12-01,103610,0,0,P202441,Mortgage,130909.0
13981,Female,53,Mingachevir,2020-12-01,103610,0,0,P205800,Mortgage,126058.0
13981,Female,53,Mingachevir,2020-12-01,103610,0,0,P209268,Credit Card,185481.0
13981,Female,53,Mingachevir,2020-12-01,103610,0,0,P221995,Savings,80868.0
13982,Male,46,Sumqayit,2017-10-08,23485,0,0,P208979,Credit Card,97530.0
13983,Female,43,Mingachevir,2017-03-04,132055,0,0,P200645,Mortgage,173158.0
13983,Female,43,Mingachevir,2017-03-04,132055,0,0,P213935,Savings,2980.0
13984,Female,21,Shaki,2015-08-21,94984,0,0,P210955,Credit Card,8183.0
13984,Female,21,Shaki,2015-08-21,94984,0,0,P213453,Credit Card,72253.0
13984,Female,21,Shaki,2015-08-21,94984,0,0,P221976,Loan,79616.0
13985,Female,66,Shaki,2019-08-29,85491,0,0,P209604,Mortgage,86687.0
13985,Female,66,Shaki,2019-08-29,85491,0,0,P212423,Savings,174549.0
13985,Female,66,Shaki,2019-08-29,85491,0,0,P216982,Mortgage,171916.0
13985,Female,66,Shaki,2019-08-29,85491,0,0,P221649,Mortgage,110959.0
13986,Female,31,Mingachevir,2023-04-16,106208,0,0,,,
13987,Female,67,Baku,2018-09-07,98946,0,0,P213729,Savings,194069.0
13987,Female,67,Baku,2018-09-07,98946,0,0,P219614,Mortgage,33263.0
13988,Male,44,Shaki,2024-11-18,34262,0,0,P209785,Loan,62225.0
13989,Male,50,Baku,2020-12-13,113296,0,1,P201033,Loan,179835.0
13989,Male,50,Baku,2020-12-13,113296,0,1,P213856,Mortgage,90683.0
13990,Female,39,Baku,2024-04-07,95370,0,1,,,
13991,Female,65,Mingachevir,2016-05-25,117815,0,0,P204056,Savings,71582.0
13991,Female,65,Mingachevir,2016-05-25,117815,0,0,P208541,Credit Card,99619.0
13992,Male,20,Baku,2019-02-16,47928,1,0,P208121,Loan,127086.0
13992,Male,20,Baku,2019-02-16,47928,1,0,P213147,Savings,156178.0
13992,Male,20,Baku,2019-02-16,47928,1,0,P220029,Mortgage,46266.0
13993,Female,40,Baku,2021-05-17,147975,1,0,P212666,Loan,159864.0
13993,Female,40,Baku,2021-05-17,147975,1,0,P219963,Loan,87711.0
13994,Male,38,Ganja,2017-03-08,142804,1,0,P210568,Loan,51509.0
13994,Male,38,Ganja,2017-03-08,142804,1,0,P211472,Credit Card,158591.0
13995,Female,58,Sumqayit,2023-04-14,83179,0,0,P218146,Mortgage,107998.0
13996,Female,40,Baku,2023-01-29,135210,0,0,P200154,Savings,45226.0
13996,Female,40,Baku,2023-01-29,135210,0,0,P205131,Credit Card,178622.0
13996,Female,40,Baku,2023-01-29,135210,0,0,P214715,Savings,150411.0
13997,Female,21,Sumqayit,2018-07-30,106365,1,0,P217083,Credit Card,34286.0
13997,Female,21,Sumqayit,2018-07-30,106365,1,0,P220518,Loan,50211.0
13998,Female,38,Baku,2022-05-22,108379,1,0,P201075,Mortgage,93422.0
13998,Female,38,Baku,2022-05-22,108379,1,0,P214061,Mortgage,71962.0
13998,Female,38,Baku,2022-05-22,108379,1,0,P215274,Savings,33813.0
13999,Female,54,Sumqayit,2016-01-27,148716,0,0,P209649,Credit Card,67145.0
13999,Female,54,Sumqayit,2016-01-27,148716,0,0,P216280,Savings,79770.0
13999,Female,54,Sumqayit,2016-01-27,148716,0,0,P220807,Mortgage,82097.0
13999,Female,54,Sumqayit,2016-01-27,148716,0,0,P223752,Savings,23983.0
14000,Female,60,Shaki,2024-11-03,141774,0,0,P208962,Loan,168881.0
14000,Female,60,Shaki,2024-11-03,141774,0,0,P214942,Mortgage,135114.0
14001,Female,48,Shaki,2016-01-17,54712,0,0,P206156,Credit Card,5139.0
14001,Female,48,Shaki,2016-01-17,54712,0,0,P206965,Credit Card,175270.0
14001,Female,48,Shaki,2016-01-17,54712,0,0,P209235,Mortgage,119033.0
14001,Female,48,Shaki,2016-01-17,54712,0,0,P211700,Loan,27022.0
14001,Female,48,Shaki,2016-01-17,54712,0,0,P218145,Mortgage,73821.0
14001,Female,48,Shaki,2016-01-17,54712,0,0,P219577,Mortgage,140256.0
14001,Female,48,Shaki,2016-01-17,54712,0,0,P220304,Credit Card,82375.0
14002,Male,38,Sumqayit,2021-03-13,105491,1,0,P214837,Credit Card,132548.0
14002,Male,38,Sumqayit,2021-03-13,105491,1,0,P223987,Credit Card,196426.0
14003,Male,43,Baku,2022-02-02,54328,0,0,P217162,Credit Card,135035.0
14004,Male,58,Ganja,2016-08-28,51632,0,0,P212333,Savings,192548.0
14005,Female,52,Sumqayit,2015-04-26,57515,0,0,P223296,Credit Card,154970.0
14005,Female,52,Sumqayit,2015-04-26,57515,0,0,P224695,Savings,145547.0
14006,Female,55,Lankaran,2016-05-23,82074,0,0,P207810,Credit Card,146124.0
14007,Female,41,Ganja,2024-10-11,92690,1,0,P214586,Loan,192620.0
14007,Female,41,Ganja,2024-10-11,92690,1,0,P219459,Mortgage,2840.0
14008,Female,28,Lankaran,2021-05-07,84947,1,0,P207432,Mortgage,87307.0
14008,Female,28,Lankaran,2021-05-07,84947,1,0,P214678,Mortgage,56938.0
14008,Female,28,Lankaran,2021-05-07,84947,1,0,P217103,Savings,130358.0
14009,Female,58,Sumqayit,2019-01-03,48170,0,0,P203264,Mortgage,170363.0
14009,Female,58,Sumqayit,2019-01-03,48170,0,0,P217921,Mortgage,9630.0
14009,Female,58,Sumqayit,2019-01-03,48170,0,0,P221904,Mortgage,199182.0
14010,Female,46,Baku,2024-03-16,66857,1,0,P216586,Savings,88517.0
14010,Female,46,Baku,2024-03-16,66857,1,0,P224144,Mortgage,126116.0
14010,Female,46,Baku,2024-03-16,66857,1,0,P224373,Credit Card,126153.0
14011,Female,64,Lankaran,2023-07-08,69744,1,1,P203979,Loan,96110.0
14011,Female,64,Lankaran,2023-07-08,69744,1,1,P216464,Mortgage,91420.0
14011,Female,64,Lankaran,2023-07-08,69744,1,1,P220249,Savings,57915.0
14012,Male,20,Sumqayit,2017-11-13,116699,0,0,P200047,Mortgage,119082.0
14012,Male,20,Sumqayit,2017-11-13,116699,0,0,P209265,Mortgage,89623.0
14013,Female,18,Ganja,2017-02-14,97621,1,0,P200315,Credit Card,164041.0
14013,Female,18,Ganja,2017-02-14,97621,1,0,P202869,Loan,98190.0
14013,Female,18,Ganja,2017-02-14,97621,1,0,P204722,Loan,88131.0
14013,Female,18,Ganja,2017-02-14,97621,1,0,P204873,Mortgage,138922.0
14013,Female,18,Ganja,2017-02-14,97621,1,0,P208753,Credit Card,134570.0
14014,Male,69,Baku,2017-12-02,112780,0,0,P210120,Mortgage,61905.0
14015,Male,36,Lankaran,2018-04-08,25327,0,0,P200312,Savings,48654.0
14015,Male,36,Lankaran,2018-04-08,25327,0,0,P213218,Loan,150727.0
14015,Male,36,Lankaran,2018-04-08,25327,0,0,P216996,Loan,119991.0
14016,Female,63,Sumqayit,2015-12-06,81246,1,0,P202705,Savings,119097.0
14016,Female,63,Sumqayit,2015-12-06,81246,1,0,P224336,Loan,56668.0
14017,Female,66,Baku,2015-06-18,102675,0,0,P214189,Mortgage,139980.0
14017,Female,66,Baku,2015-06-18,102675,0,0,P217122,Credit Card,187354.0
14018,Male,39,Baku,2020-01-13,111411,0,0,P209954,Credit Card,46707.0
14018,Male,39,Baku,2020-01-13,111411,0,0,P216972,Loan,66030.0
14018,Male,39,Baku,2020-01-13,111411,0,0,P222536,Savings,135074.0
14019,Male,31,Shaki,2019-04-11,53264,0,0,P205081,Mortgage,190076.0
14019,Male,31,Shaki,2019-04-11,53264,0,0,P205617,Loan,129402.0
14019,Male,31,Shaki,2019-04-11,53264,0,0,P221076,Credit Card,58174.0
14020,Female,66,Baku,2024-09-13,98596,0,0,P201262,Credit Card,25708.0
14020,Female,66,Baku,2024-09-13,98596,0,0,P204435,Credit Card,179482.0
14020,Female,66,Baku,2024-09-13,98596,0,0,P216781,Loan,116007.0
14020,Female,66,Baku,2024-09-13,98596,0,0,P218413,Credit Card,186372.0
14020,Female,66,Baku,2024-09-13,98596,0,0,P223254,Mortgage,129290.0
14021,Female,31,Sumqayit,2022-06-02,35656,1,0,P205540,Savings,108452.0
14021,Female,31,Sumqayit,2022-06-02,35656,1,0,P208801,Loan,82691.0
14021,Female,31,Sumqayit,2022-06-02,35656,1,0,P216680,Mortgage,76391.0
14022,Male,61,Ganja,2020-12-30,38805,0,0,P205602,Loan,97251.0
14022,Male,61,Ganja,2020-12-30,38805,0,0,P214367,Loan,91492.0
14022,Male,61,Ganja,2020-12-30,38805,0,0,P219909,Savings,185740.0
14023,Female,33,Mingachevir,2023-09-08,119902,1,1,P200506,Mortgage,51423.0
14023,Female,33,Mingachevir,2023-09-08,119902,1,1,P200820,Savings,29076.0
14023,Female,33,Mingachevir,2023-09-08,119902,1,1,P201274,Credit Card,186516.0
14023,Female,33,Mingachevir,2023-09-08,119902,1,1,P206211,Savings,66949.0
14024,Female,50,Shaki,2016-07-28,48855,1,0,P202589,Credit Card,65430.0
14024,Female,50,Shaki,2016-07-28,48855,1,0,P223871,Loan,150130.0
14025,Female,30,Sumqayit,2019-06-17,24127,1,0,P222009,Loan,197094.0
14026,Male,55,Sumqayit,2019-10-09,81722,0,1,P207419,Mortgage,111726.0
14026,Male,55,Sumqayit,2019-10-09,81722,0,1,P212193,Savings,128484.0
14026,Male,55,Sumqayit,2019-10-09,81722,0,1,P216098,Credit Card,121683.0
14026,Male,55,Sumqayit,2019-10-09,81722,0,1,P221084,Loan,4008.0
14026,Male,55,Sumqayit,2019-10-09,81722,0,1,P223913,Savings,178830.0
14027,Male,66,Sumqayit,2016-04-19,131427,1,0,P214363,Savings,122889.0
14028,Male,29,Lankaran,2021-06-16,141704,1,0,P219608,Mortgage,144287.0
14029,Female,68,Lankaran,2023-07-29,58319,1,0,P215003,Credit Card,156215.0
14029,Female,68,Lankaran,2023-07-29,58319,1,0,P221905,Loan,149820.0
14030,Female,55,Ganja,2023-06-28,89126,1,0,P209179,Credit Card,40441.0
14030,Female,55,Ganja,2023-06-28,89126,1,0,P210808,Credit Card,8160.0
14030,Female,55,Ganja,2023-06-28,89126,1,0,P222518,Credit Card,29824.0
