product_id,customer_id,product_type,balance
P213298,10656,Credit Card,169951
P213299,15750,Savings,10693
P213300,13188,Mortgage,126336
P213301,12953,Mortgage,131997
P213302,12871,Mortgage,183523
P213303,13154,Savings,84765
P213304,18297,Savings,43489
P213305,11423,Credit Card,175964
P213306,13586,Mortgage,21856
P213307,11711,Savings,181654
P213308,14544,Loan,48434
P213309,10569,Loan,66314
P213310,15287,Savings,139034
P213311,17398,Loan,170910
P213312,11390,Credit Card,125945
P213313,14393,Credit Card,46833
P213314,18777,Loan,16169
P213315,12873,Loan,64326
P213316,18466,Mortgage,174270
P213317,10972,Credit Card,134698
P213318,14907,Loan,5225
P213319,19744,Mortgage,1096
P213320,11945,Mortgage,48680
P213321,13436,Loan,140546
P213322,13069,Loan,149358
P213323,15115,Mortgage,154472
P213324,19984,Credit Card,177128
P213325,10621,Savings,142998
P213326,14517,Mortgage,93187
P213327,17544,Credit Card,23367
P213328,16195,Loan,140522
P213329,10073,Loan,157977
P213330,18333,Savings,80436
P213331,12256,Mortgage,100937
P213332,15279,Loan,23419
P213333,16556,Loan,22812
P213334,10968,Mortgage,18892
P213335,12452,Loan,16146
P213336,14314,Mortgage,170235
P213337,14926,Mortgage,40482
P213338,13560,Loan,27408
P213339,15938,Credit Card,51317
P213340,19700,Mortgage,169233
P213341,18224,Mortgage,95494
P213342,16157,Savings,41806
P213343,11359,Savings,132197
P213344,17208,Savings,18162
P213345,15493,Loan,92246
P213346,18074,Savings,50433
P213347,18510,Loan,155599
P213348,16205,Savings,195505
P213349,10897,Credit Card,47086
P213350,15799,Mortgage,10008
P213351,12761,Credit Card,190729
P213352,17310,Mortgage,144235
P213353,16712,Credit Card,85015
P213354,15837,Credit Card,57621
P213355,13901,Loan,172017
P213356,16471,Loan,111510
P213357,13602,Loan,7125
P213358,16162,Savings,144464
P213359,11760,Credit Card,59322
P213360,14455,Mortgage,97137
P213361,15982,Mortgage,197650
P213362,17831,Mortgage,198925
P213363,14823,Savings,179857
P213364,17387,Credit Card,99065
P213365,13762,Loan,32022
P213366,19883,Savings,127778
P213367,10393,Credit Card,56394
P213368,14329,Mortgage,84397
P213369,13831,Mortgage,47967
P213370,10705,Mortgage,129334
P213371,15784,Credit Card,76604
P213372,17952,Loan,182368
P213373,16478,Savings,16542
P213374,14745,Savings,166705
P213375,17162,Loan,91565
P213376,14758,Loan,1875
P213377,11649,Credit Card,30047
P213378,17669,Mortgage,171822
P213379,10829,Mortgage,158219
P213380,17196,Savings,35871
P213381,11602,Credit Card,72272
P213382,12399,Savings,96125
P213383,17103,Credit Card,88633
P213384,11045,Loan,78291
P213385,15294,Credit Card,138498
P213386,14264,Loan,124261
P213387,17837,Savings,187893
P213388,11397,Savings,89739
P213389,11886,Credit Card,56076
P213390,18970,Credit Card,7754
P213391,13652,Savings,81673
P213392,16287,Savings,78458
P213393,16945,Loan,149401
P213394,17064,Credit Card,86047
P213395,19229,Credit Card,137282
P213396,14926,Mortgage,12138
P213397,16721,Savings,192403
P213398,17089,Loan,14231
P213399,18950,Savings,57124
P213400,13648,Savings,42620
P213401,19244,Savings,122964
P213402,11859,Savings,31216
P213403,15626,Credit Card,39135
P213404,11571,Loan,67247
P213405,17204,Savings,147919
P213406,13836,Credit Card,67038
P213407,17058,Mortgage,123299
P213408,12277,Loan,90438
P213409,17375,Loan,6804
P213410,19354,Credit Card,182510
P213411,13369,Mortgage,117657
P213412,17874,Mortgage,2966
P213413,11377,Loan,127748
P213414,15936,Loan,184469
P213415,12179,Mortgage,107136
P213416,17724,Savings,79635
P213417,13741,Loan,138729
P213418,14812,Mortgage,43539
P213419,14264,Savings,155855
P213420,12898,Credit Card,134149
P213421,18896,Savings,88867
P213422,14150,Mortgage,91949
P213423,17101,Savings,20833
P213424,15578,Loan,52484
P213425,15830,Loan,65047
P213426,15287,Savings,61352
P213427,18895,Savings,61788
P213428,19839,Loan,117160
P213429,15629,Savings,71421
P213430,14389,Credit Card,94296
P213431,13530,Savings,28034
P213432,18306,Savings,192889
P213433,11799,Credit Card,189850
P213434,13428,Savings,157490
P213435,18835,Savings,36901
P213436,17549,Loan,73103
P213437,12503,Credit Card,175642
P213438,12588,Savings,107217
P213439,11778,Mortgage,184764
P213440,14555,Loan,28262
P213441,13372,Loan,90190
P213442,15537,Credit Card,79095
P213443,13143,Loan,21136
P213444,13546,Mortgage,54150
P213445,14133,Mortgage,117763
P213446,15214,Mortgage,135305
P213447,18200,Loan,33456
P213448,15468,Savings,184507
P213449,15174,Mortgage,141680
P213450,12937,Savings,43229
P213451,19439,Loan,27466
P213452,13503,Credit Card,108950
P213453,13984,Credit Card,72253
P213454,14040,Loan,129485
P213455,16195,Loan,24974
P213456,10369,Credit Card,185600
P213457,19978,Credit Card,89418
P213458,15523,Credit Card,129548
P213459,10380,Mortgage,66314
P213460,11150,Savings,62125
P213461,15324,Mortgage,181874
P213462,10927,Savings,106324
P213463,18978,Credit Card,199496
P213464,18935,Mortgage,14293
P213465,18032,Mortgage,56513
P213466,10627,Savings,60150
P213467,19094,Savings,154174
P213468,17088,Savings,22393
P213469,11161,Credit Card,164004
P213470,18758,Credit Card,180629
P213471,12305,Loan,64353
P213472,15305,Credit Card,44771
P213473,13810,Loan,60267
P213474,11971,Loan,145268
P213475,17208,Loan,95897
P213476,13116,Credit Card,102337
P213477,13076,Mortgage,6374
P213478,18863,Savings,133145
P213479,16263,Credit Card,148308
P213480,17785,Savings,19496
P213481,17783,Mortgage,186976
P213482,14518,Savings,85296
P213483,14845,Credit Card,191192
P213484,11589,Savings,117227
P213485,16553,Savings,132121
P213486,14060,Mortgage,194688
P213487,17789,Savings,185625
P213488,11450,Mortgage,64548
P213489,17233,Credit Card,101662
P213490,15613,Loan,100319
P213491,18577,Credit Card,103503
P213492,16722,Mortgage,152263
P213493,17279,Savings,9683
P213494,18659,Savings,199309
P213495,19848,Credit Card,121109
P213496,13057,Loan,120329
P213497,17235,Credit Card,30789
P213498,17431,Loan,30976
P213499,11165,Savings,102390
P213500,10268,Savings,44269
P213501,18335,Savings,42727
P213502,10483,Mortgage,77981
P213503,14665,Credit Card,136295
P213504,19189,Savings,66995
P213505,14604,Loan,145972
P213506,19228,Credit Card,182106
P213507,14769,Mortgage,126338
P213508,10286,Credit Card,106255
P213509,15462,Mortgage,102767
P213510,15544,Mortgage,190175
P213511,17038,Savings,56590
P213512,15389,Loan,1682
P213513,15408,Savings,13678
P213514,17386,Loan,189067
P213515,12731,Mortgage,195444
P213516,18579,Loan,118595
P213517,17161,Credit Card,40757
P213518,19621,Savings,138723
P213519,11149,Mortgage,128472
P213520,15490,Loan,149466
P213521,19617,Loan,96257
P213522,19755,Savings,124153
P213523,14813,Savings,152742
P213524,19993,Mortgage,27377
P213525,16154,Mortgage,153830
P213526,15141,Credit Card,75127
P213527,13108,Credit Card,63274
P213528,19938,Loan,17361
P213529,14274,Credit Card,179996
P213530,16047,Mortgage,156535
P213531,14079,Loan,4871
P213532,17230,Credit Card,123062
P213533,12244,Loan,170119
P213534,13775,Loan,84863
P213535,18714,Loan,69338
P213536,17063,Credit Card,9045
P213537,12724,Mortgage,15266
P213538,15118,Loan,134924
P213539,15641,Credit Card,10105
P213540,14248,Loan,9586
P213541,15568,Mortgage,113695
P213542,11935,Savings,5801
P213543,19802,Mortgage,32957
P213544,10792,Savings,16151
P213545,16791,Mortgage,185608
P213546,12420,Mortgage,184451
P213547,19737,Loan,117551
P213548,15827,Mortgage,1648
P213549,12083,Loan,107038
P213550,11785,Loan,194634
P213551,13025,Credit Card,177678
P213552,19042,Loan,153373
P213553,15700,Mortgage,93624
P213554,18550,Loan,39280
P213555,15877,Mortgage,193752
P213556,17660,Loan,98227
P213557,14753,Mortgage,167957
P213558,15020,Savings,153045
P213559,13564,Credit Card,77951
P213560,12748,Mortgage,76155
P213561,18012,Loan,159501
P213562,16031,Mortgage,169414
P213563,13911,Loan,159602
P213564,15786,Credit Card,149713
P213565,15241,Credit Card,95358
P213566,14273,Loan,21729
P213567,18704,Mortgage,103689
P213568,18671,Loan,18968
P213569,10869,Loan,13994
P213570,14186,Mortgage,98361
P213571,11730,Mortgage,39073
P213572,14906,Mortgage,52112
P213573,14115,Loan,108669
P213574,15469,Credit Card,619
P213575,16589,Mortgage,100667
P213576,14884,Mortgage,129661
P213577,19380,Loan,185374
P213578,10413,Mortgage,176835
P213579,14408,Mortgage,126241
P213580,10813,Mortgage,193207
P213581,18574,Loan,25452
P213582,10577,Savings,40576
P213583,15993,Loan,138064
P213584,13703,Loan,90853
P213585,15488,Savings,157681
P213586,16546,Loan,104959
P213587,14172,Savings,21145
P213588,10252,Mortgage,94090
P213589,12870,Loan,191282
P213590,16995,Savings,169145
P213591,16225,Credit Card,187563
P213592,19037,Mortgage,138750
P213593,14727,Loan,133509
P213594,10566,Loan,151237
P213595,17279,Credit Card,5571
P213596,16868,Credit Card,111327
P213597,10357,Loan,166855
P213598,15044,Credit Card,153395
P213599,10744,Credit Card,3248
P213600,19781,Credit Card,109391
P213601,12539,Credit Card,114539
P213602,13457,Mortgage,161219
P213603,16083,Mortgage,170295
P213604,19767,Mortgage,153638
P213605,15242,Loan,51831
P213606,14837,Loan,52484
P213607,13449,Mortgage,68329
P213608,14580,Mortgage,36476
P213609,15084,Mortgage,107021
P213610,14434,Mortgage,19441
P213611,13088,Loan,25110
P213612,11406,Mortgage,140839
P213613,13461,Savings,67181
P213614,17635,Savings,180691
P213615,11574,Savings,51769
P213616,14066,Credit Card,156844
P213617,16365,Savings,162470
P213618,17511,Loan,99840
P213619,13454,Loan,123694
P213620,19582,Mortgage,51003
P213621,14190,Mortgage,123348
P213622,17601,Loan,190145
P213623,15931,Credit Card,177994
P213624,13266,Credit Card,127751
P213625,11359,Credit Card,139079
P213626,14171,Credit Card,66283
P213627,15710,Credit Card,121442
P213628,10623,Savings,157416
P213629,10001,Mortgage,168801
P213630,15209,Mortgage,75712
P213631,18398,Loan,129845
P213632,12116,Credit Card,165023
P213633,18502,Loan,126762
P213634,17549,Savings,136065
P213635,18537,Loan,74462
P213636,15335,Savings,74710
P213637,15269,Savings,80854
P213638,13234,Mortgage,192137
P213639,12711,Loan,137910
P213640,10928,Loan,83679
P213641,11147,Mortgage,155217
P213642,10157,Savings,198119
P213643,10299,Mortgage,78822
P213644,14502,Loan,174730
P213645,13771,Savings,24925
P213646,10093,Savings,134147
P213647,16129,Loan,66410
P213648,15937,Savings,80301
P213649,16918,Mortgage,171627
P213650,16752,Mortgage,196071
P213651,14559,Credit Card,197799
P213652,10443,Credit Card,84939
P213653,16335,Credit Card,133855
P213654,13867,Credit Card,34796
P213655,11697,Credit Card,198366
P213656,18327,Mortgage,178184
P213657,14747,Savings,181934
P213658,10731,Loan,120070
P213659,18369,Mortgage,180159
P213660,16776,Loan,78918
P213661,11466,Mortgage,196448
P213662,17531,Credit Card,163080
P213663,18300,Savings,154486
P213664,13413,Loan,43497
P213665,17894,Credit Card,180173
P213666,19581,Savings,186647
P213667,12164,Credit Card,40538
P213668,19400,Mortgage,176182
P213669,15519,Loan,31917
P213670,14726,Mortgage,173366
P213671,18356,Credit Card,27198
P213672,19925,Mortgage,171293
P213673,11618,Mortgage,28128
P213674,12297,Mortgage,194367
P213675,19908,Credit Card,49916
P213676,17126,Loan,95963
P213677,13916,Loan,91756
P213678,16930,Credit Card,83951
P213679,10592,Loan,149732
P213680,11607,Loan,29959
P213681,16436,Savings,23105
P213682,17031,Credit Card,114713
P213683,19653,Mortgage,39615
P213684,18787,Savings,124214
P213685,19429,Savings,146697
P213686,17222,Savings,60508
P213687,17424,Credit Card,65238
P213688,15435,Loan,21737
P213689,15216,Mortgage,70297
P213690,15656,Savings,24589
P213691,19437,Savings,51593
P213692,15759,Mortgage,134173
P213693,16133,Credit Card,127342
P213694,17663,Loan,9775
P213695,10953,Mortgage,158346
P213696,19416,Credit Card,2019
P213697,10754,Loan,68596
P213698,15406,Mortgage,173092
P213699,11474,Savings,114319
P213700,12345,Loan,172485
P213701,19444,Loan,121648
P213702,10900,Savings,153938
P213703,16872,Mortgage,135100
P213704,17086,Mortgage,28716
P213705,19040,Loan,63824
P213706,16958,Mortgage,126868
P213707,19897,Mortgage,28315
P213708,18221,Mortgage,120231
P213709,18791,Savings,112112
P213710,14124,Savings,127624
P213711,10266,Mortgage,87259
P213712,16942,Loan,51027
P213713,17739,Loan,99757
P213714,15089,Credit Card,135429
P213715,18039,Loan,112862
P213716,10917,Loan,69451
P213717,15520,Mortgage,14919
P213718,16929,Credit Card,64197
P213719,12986,Savings,167942
P213720,17322,Credit Card,127166
P213721,11822,Savings,42850
P213722,14915,Loan,164118
P213723,12861,Credit Card,101097
P213724,16837,Mortgage,123194
P213725,10602,Mortgage,39827
P213726,14900,Loan,81428
P213727,16807,Credit Card,11798
P213728,10632,Savings,197366
P213729,13987,Savings,194069
P213730,16724,Savings,104655
P213731,14854,Loan,94862
P213732,17688,Credit Card,71986
P213733,17714,Mortgage,163977
P213734,11628,Credit Card,184638
P213735,13060,Loan,42430
P213736,19181,Mortgage,170471
P213737,11538,Loan,107307
P213738,13263,Mortgage,60229
P213739,12544,Credit Card,18841
P213740,17433,Savings,161633
P213741,13072,Mortgage,80713
P213742,19559,Mortgage,182471
P213743,10016,Loan,30949
P213744,13052,Savings,72978
P213745,18897,Savings,49376
P213746,19273,Mortgage,62482
P213747,13804,Savings,44389
P213748,12302,Mortgage,186083
P213749,11242,Mortgage,8373
P213750,13914,Loan,61110
P213751,17731,Mortgage,152915
P213752,16902,Credit Card,41067
P213753,12587,Mortgage,55459
P213754,18709,Savings,171877
P213755,11516,Loan,39280
P213756,18722,Savings,140307
P213757,17260,Mortgage,93137
P213758,17224,Credit Card,10547
P213759,17070,Savings,122382
P213760,19057,Credit Card,100756
P213761,15969,Savings,88598
P213762,15820,Loan,45329
P213763,16896,Mortgage,25538
P213764,17965,Loan,186095
P213765,11313,Credit Card,63415
P213766,18193,Credit Card,193548
P213767,12051,Credit Card,20839
P213768,15567,Savings,95115
P213769,19604,Mortgage,41660
P213770,14189,Savings,38146
P213771,14964,Mortgage,134859
P213772,10615,Savings,164094
P213773,14130,Loan,173549
P213774,14718,Savings,2418
P213775,15062,Credit Card,104439
P213776,14506,Loan,51550
P213777,17085,Loan,14328
P213778,13481,Mortgage,21874
P213779,19731,Savings,162316
P213780,16027,Savings,120667
P213781,18796,Loan,178116
P213782,19877,Credit Card,26749
P213783,11657,Mortgage,48793
P213784,12548,Mortgage,101478
P213785,18254,Savings,122221
P213786,19039,Loan,169072
P213787,10812,Loan,136982
P213788,13278,Mortgage,32544
P213789,14698,Credit Card,134157
P213790,10261,Savings,25074
P213791,12100,Credit Card,174594
P213792,16941,Savings,47136
P213793,19450,Loan,30585
P213794,15952,Credit Card,48378
P213795,18976,Savings,76534
P213796,15416,Credit Card,186686
P213797,10800,Credit Card,51602
P213798,19140,Mortgage,4537
P213799,19951,Loan,52448
P213800,14586,Savings,110092
P213801,13451,Credit Card,168904
P213802,11240,Savings,177611
P213803,13371,Credit Card,13087
P213804,15492,Mortgage,179174
P213805,11755,Savings,94616
P213806,18414,Credit Card,49392
P213807,19001,Loan,41281
P213808,17953,Loan,43001
P213809,19711,Loan,91677
P213810,16670,Loan,182111
P213811,17691,Loan,67951
P213812,18128,Credit Card,48113
P213813,11807,Savings,37040
P213814,16347,Mortgage,102816
P213815,18327,Mortgage,132187
P213816,18255,Loan,177926
P213817,18061,Loan,81598
P213818,13134,Savings,173628
P213819,12859,Loan,1995
P213820,18118,Mortgage,105348
P213821,15120,Savings,118675
P213822,10720,Mortgage,74320
P213823,16227,Savings,185404
P213824,11787,Savings,29013
P213825,14590,Savings,30200
P213826,11421,Mortgage,45867
P213827,11043,Loan,125765
P213828,15307,Savings,170610
P213829,19195,Mortgage,22033
P213830,14830,Credit Card,36363
P213831,16374,Credit Card,146386
P213832,10148,Loan,111156
P213833,16067,Savings,178207
P213834,11543,Credit Card,61435
P213835,18301,Loan,91939
P213836,19613,Mortgage,186900
P213837,12638,Mortgage,25230
P213838,11430,Mortgage,141566
P213839,16876,Loan,152040
P213840,14622,Credit Card,79664
P213841,16939,Mortgage,180098
P213842,17665,Savings,19226
P213843,16293,Mortgage,195666
P213844,12704,Mortgage,72363
P213845,16354,Credit Card,13844
P213846,17312,Savings,93353
P213847,10341,Credit Card,193312
P213848,16445,Mortgage,83099
P213849,17889,Mortgage,168947
P213850,11207,Credit Card,175198
P213851,19273,Mortgage,77379
P213852,11357,Mortgage,150210
P213853,18754,Credit Card,123109
P213854,16914,Credit Card,175962
P213855,15181,Mortgage,113362
P213856,13989,Mortgage,90683
P213857,19987,Loan,104327
P213858,19950,Savings,131593
P213859,13238,Loan,147009
P213860,11320,Loan,131036
P213861,16575,Mortgage,176423
P213862,14758,Loan,38040
P213863,14500,Credit Card,69920
P213864,14301,Loan,199294
P213865,13019,Mortgage,55872
P213866,16871,Savings,118468
P213867,15697,Mortgage,80938
P213868,14695,Mortgage,185709
P213869,13126,Savings,6632
P213870,17738,Savings,144737
P213871,17817,Credit Card,48313
P213872,17189,Loan,175833
P213873,13137,Credit Card,122908
P213874,16055,Mortgage,185752
P213875,12903,Savings,161669
P213876,10702,Credit Card,3355
P213877,10792,Mortgage,150205
P213878,10424,Mortgage,136852
P213879,13700,Mortgage,146539
P213880,12477,Loan,20398
P213881,15957,Savings,22243
P213882,16078,Mortgage,158736
P213883,13591,Mortgage,136790
P213884,12473,Credit Card,75071
P213885,10659,Credit Card,75566
P213886,14913,Savings,69816
P213887,19321,Credit Card,185246
P213888,11708,Loan,138454
P213889,16961,Credit Card,137840
P213890,14703,Loan,181268
P213891,11381,Savings,142172
P213892,12085,Mortgage,91927
P213893,10312,Savings,147627
P213894,14589,Savings,195353
P213895,18448,Mortgage,7474
P213896,14535,Savings,129093
P213897,16762,Credit Card,9319
P213898,18457,Mortgage,107988
P213899,14381,Savings,170114
P213900,14454,Mortgage,24361
P213901,18572,Credit Card,40350
P213902,14779,Loan,33010
P213903,10632,Savings,158751
P213904,17256,Savings,135576
P213905,12408,Mortgage,27051
P213906,15879,Mortgage,103601
P213907,19105,Savings,94410
P213908,10887,Mortgage,69356
P213909,11984,Mortgage,40019
P213910,19297,Mortgage,48394
P213911,11548,Savings,119559
P213912,14800,Credit Card,151261
P213913,18303,Loan,17185
P213914,10714,Credit Card,22534
P213915,12007,Loan,84095
P213916,19021,Mortgage,1313
P213917,18940,Credit Card,103520
P213918,12729,Credit Card,79516
P213919,11287,Mortgage,166536
P213920,11636,Mortgage,699
P213921,19880,Credit Card,42234
P213922,18910,Mortgage,76560
P213923,17005,Credit Card,67798
P213924,18128,Mortgage,191213
P213925,17580,Loan,139876
P213926,17537,Savings,114505
P213927,19086,Mortgage,186785
P213928,13466,Credit Card,57479
P213929,11801,Credit Card,140357
P213930,11800,Credit Card,170070
P213931,15577,Savings,119513
P213932,19896,Savings,146353
P213933,17291,Loan,106430
P213934,16521,Credit Card,193809
P213935,13983,Savings,2980
P213936,19287,Credit Card,42181
P213937,15732,Credit Card,196611
P213938,15117,Mortgage,47735
P213939,17393,Savings,184102
P213940,19153,Savings,11665
P213941,10321,Mortgage,59459
P213942,14885,Mortgage,186879
P213943,12095,Credit Card,142202
P213944,17754,Loan,39188
P213945,10375,Savings,171055
P213946,11131,Loan,4427
P213947,14879,Savings,159917
P213948,18009,Savings,52958
P213949,10253,Credit Card,73288
P213950,18400,Loan,71039
P213951,14294,Credit Card,194051
P213952,10196,Savings,24799
P213953,14156,Mortgage,104216
P213954,12217,Credit Card,156568
P213955,11607,Mortgage,148815
P213956,19586,Mortgage,71645
P213957,17474,Mortgage,68867
P213958,11607,Savings,195765
P213959,17807,Credit Card,135443
P213960,14363,Savings,157359
P213961,14165,Credit Card,163100
P213962,11254,Mortgage,124788
P213963,14534,Savings,10387
P213964,10979,Savings,138433
P213965,18086,Savings,128722
P213966,18121,Credit Card,70454
P213967,18036,Mortgage,193846
P213968,17365,Credit Card,97508
P213969,18591,Loan,113849
P213970,12997,Loan,99574
P213971,15973,Credit Card,11731
P213972,14297,Savings,68487
P213973,13336,Credit Card,63347
P213974,12746,Credit Card,157046
P213975,14969,Credit Card,165395
P213976,12055,Savings,176023
P213977,10243,Savings,18876
P213978,19464,Savings,137378
P213979,12246,Mortgage,163457
P213980,10627,Mortgage,121596
P213981,10651,Credit Card,82750
P213982,15042,Mortgage,130424
P213983,14727,Credit Card,45565
P213984,19391,Mortgage,69475
P213985,10221,Savings,30100
P213986,11670,Loan,174349
P213987,16796,Savings,119899
P213988,17441,Mortgage,23129
P213989,11843,Loan,169421
P213990,13186,Loan,37908
P213991,15298,Credit Card,197820
P213992,16353,Mortgage,42376
P213993,12039,Credit Card,34479
P213994,14408,Credit Card,157612
P213995,13603,Credit Card,11746
P213996,18164,Loan,109929
P213997,17314,Mortgage,187746
P213998,15635,Loan,155579
P213999,15079,Mortgage,87310
P214000,13255,Savings,144418
P214001,12584,Loan,42449
P214002,19075,Savings,20294
P214003,13867,Savings,28634
P214004,12194,Mortgage,88778
P214005,15548,Loan,197960
P214006,13618,Mortgage,99961
P214007,15948,Savings,104838
P214008,18701,Savings,109732
P214009,17822,Savings,164549
P214010,16059,Mortgage,165334
P214011,10783,Savings,38018
P214012,16775,Mortgage,21590
P214013,18084,Loan,185280
P214014,17693,Savings,150749
P214015,17972,Loan,10279
P214016,16151,Savings,96787
P214017,19028,Loan,39069
P214018,12173,Credit Card,150852
P214019,11760,Mortgage,156757
P214020,15634,Credit Card,123870
P214021,13306,Mortgage,142858
P214022,16135,Savings,28528
P214023,14435,Mortgage,19810
P214024,13604,Loan,111619
P214025,15280,Mortgage,135781
P214026,19511,Mortgage,50488
P214027,19876,Savings,34359
P214028,11013,Mortgage,31626
P214029,14763,Loan,106411
P214030,10057,Mortgage,137661
P214031,17409,Loan,68679
P214032,16691,Loan,123050
P214033,17736,Savings,127855
P214034,14437,Loan,79763
P214035,12480,Mortgage,7889
P214036,16272,Credit Card,143314
P214037,10303,Credit Card,126148
P214038,12307,Mortgage,99018
P214039,13662,Loan,135764
P214040,12517,Credit Card,121399
P214041,11245,Mortgage,156049
P214042,10628,Loan,143572
P214043,15302,Loan,88553
P214044,19679,Loan,78668
P214045,16329,Credit Card,5217
P214046,15800,Loan,82776
P214047,17942,Mortgage,103438
P214048,15350,Savings,44132
P214049,15435,Credit Card,155375
P214050,17645,Mortgage,148725
P214051,10705,Savings,170998
P214052,12855,Loan,62784
P214053,16454,Mortgage,41889
P214054,11806,Savings,2074
P214055,10987,Credit Card,87646
P214056,16924,Loan,89454
P214057,18954,Credit Card,59371
P214058,18293,Credit Card,127117
P214059,19803,Mortgage,129024
P214060,15846,Loan,58451
P214061,13998,Mortgage,71962
P214062,13234,Mortgage,69144
P214063,12722,Loan,65132
P214064,12528,Loan,87110
P214065,11717,Savings,1692
P214066,11893,Credit Card,169254
P214067,12934,Savings,126864
P214068,18123,Credit Card,59515
P214069,12748,Savings,13633
P214070,19436,Loan,130347
P214071,13426,Credit Card,87244
P214072,15537,Credit Card,129229
P214073,10395,Credit Card,21479
P214074,10257,Credit Card,123212
P214075,12843,Mortgage,168760
P214076,16890,Mortgage,88206
P214077,10993,Credit Card,64403
P214078,15133,Loan,45533
P214079,14589,Mortgage,115600
P214080,11104,Mortgage,189757
P214081,10889,Loan,68152
P214082,18397,Credit Card,125328
P214083,10040,Loan,29984
P214084,10062,Mortgage,117196
P214085,18137,Mortgage,15675
P214086,16581,Loan,8245
P214087,15352,Savings,85342
P214088,15608,Loan,107389
P214089,15040,Credit Card,79863
P214090,13120,Loan,106416
P214091,18324,Mortgage,183021
P214092,15194,Credit Card,14550
P214093,18762,Mortgage,169036
P214094,15707,Credit Card,68258
P214095,17151,Savings,28812
P214096,17938,Mortgage,173592
P214097,18199,Savings,112094
P214098,13798,Loan,168808
P214099,13696,Mortgage,73171
P214100,17064,Mortgage,72299
P214101,15327,Savings,18889
P214102,15057,Savings,172856
P214103,14502,Savings,117957
P214104,11955,Savings,176884
P214105,15674,Mortgage,125026
P214106,15490,Loan,14659
P214107,19450,Savings,112726
P214108,14761,Loan,30686
P214109,18642,Savings,141559
P214110,13184,Savings,89997
P214111,11141,Credit Card,150692
P214112,10759,Mortgage,88193
P214113,17027,Credit Card,188901
P214114,18375,Savings,45328
P214115,15518,Credit Card,198990
P214116,13857,Loan,194283
P214117,13109,Credit Card,71255
P214118,14156,Savings,149553
P214119,17693,Credit Card,36431
P214120,15016,Savings,178253
P214121,15618,Savings,124742
P214122,15468,Credit Card,148136
P214123,18832,Credit Card,103668
P214124,16253,Credit Card,141616
P214125,12246,Savings,136119
P214126,16243,Credit Card,106525
P214127,12544,Loan,138663
P214128,16752,Savings,101223
P214129,18047,Mortgage,35520
P214130,18779,Savings,58417
P214131,16870,Mortgage,123934
P214132,13898,Mortgage,121325
P214133,16023,Credit Card,181626
P214134,17901,Savings,96361
P214135,19341,Savings,57019
P214136,16924,Savings,134469
P214137,16252,Loan,114533
P214138,14794,Credit Card,148971
P214139,17535,Savings,97160
P214140,13486,Savings,56238
P214141,13925,Savings,106607
P214142,19788,Credit Card,34050
P214143,10128,Mortgage,42369
P214144,13663,Credit Card,192711
P214145,16733,Mortgage,10429
P214146,19772,Loan,142977
P214147,10007,Credit Card,42040
P214148,10750,Loan,68752
P214149,11851,Loan,92168
P214150,18215,Mortgage,105500
P214151,12775,Credit Card,96682
P214152,19945,Savings,14659
P214153,14630,Mortgage,173142
P214154,16788,Credit Card,715
P214155,11131,Loan,147970
P214156,15594,Mortgage,59622
P214157,14655,Loan,79123
P214158,14056,Credit Card,91406
P214159,18842,Credit Card,42060
P214160,15728,Credit Card,86027
P214161,14958,Savings,175876
P214162,15389,Credit Card,59984
P214163,16096,Mortgage,37451
P214164,14139,Mortgage,145628
P214165,11959,Loan,106104
P214166,15876,Credit Card,49405
P214167,12713,Loan,191582
P214168,16682,Loan,65177
P214169,19996,Savings,186352
P214170,10700,Mortgage,181560
P214171,11994,Loan,14247
P214172,12906,Mortgage,168756
P214173,17110,Savings,85935
P214174,19982,Mortgage,153509
P214175,17513,Loan,6838
P214176,17604,Credit Card,32224
P214177,13281,Loan,177826
P214178,10154,Mortgage,85841
P214179,19520,Mortgage,57469
P214180,10950,Savings,177278
P214181,11921,Credit Card,35118
P214182,18818,Mortgage,182789
P214183,11659,Savings,51809
P214184,13088,Credit Card,128200
P214185,18749,Savings,195923
P214186,16868,Mortgage,29686
P214187,15395,Mortgage,144770
P214188,11677,Loan,155904
P214189,14017,Mortgage,139980
P214190,15962,Loan,197367
P214191,18066,Credit Card,92362
P214192,10018,Mortgage,193250
P214193,11290,Mortgage,140246
P214194,18972,Mortgage,187791
P214195,18664,Savings,93358
P214196,10565,Credit Card,87401
P214197,19947,Loan,152803
P214198,19999,Loan,127996
P214199,19746,Credit Card,84995
P214200,14108,Savings,187536
P214201,14795,Loan,71905
P214202,14278,Credit Card,129713
P214203,15650,Savings,187650
P214204,17153,Mortgage,86476
P214205,16831,Savings,97526
P214206,11010,Loan,187474
P214207,13591,Credit Card,145214
P214208,13932,Credit Card,176077
P214209,16968,Mortgage,194812
P214210,11845,Credit Card,147321
P214211,12004,Loan,100242
P214212,11301,Loan,79693
P214213,19729,Loan,74206
P214214,16576,Credit Card,100603
P214215,15661,Savings,115742
P214216,18715,Loan,158156
P214217,11873,Mortgage,53216
P214218,13457,Loan,329
P214219,18819,Loan,77097
P214220,18637,Credit Card,26589
P214221,11035,Savings,155106
P214222,14777,Loan,163411
P214223,12180,Credit Card,22629
P214224,10636,Loan,153909
P214225,14288,Credit Card,172083
P214226,17571,Savings,57579
P214227,18517,Loan,97707
P214228,18207,Loan,184647
